0,1,2,3,4,5,6
2020-01-01T00:05:00.000000000,795.0,124.0,175.0,677.0,1122.0,2193.0
2020-01-01T00:10:00.000000000,750.0,141.0,159.0,703.0,856.0,1814.0
2020-01-01T00:15:00.000000000,538.0,73.0,178.0,707.0,765.0,1792.0
2020-01-01T00:20:00.000000000,824.0,99.0,168.0,655.0,651.0,1659.0
2020-01-01T00:25:00.000000000,652.0,108.0,240.0,824.0,997.0,1517.0
2020-01-01T00:30:00.000000000,433.0,37.0,120.0,547.0,848.0,1354.0
2020-01-01T00:35:00.000000000,404.0,156.0,101.0,636.0,572.0,1399.0
2020-01-01T00:40:00.000000000,444.0,68.0,171.0,529.0,645.0,1332.0
2020-01-01T00:45:00.000000000,558.0,41.0,203.0,601.0,529.0,1203.0
2020-01-01T00:50:00.000000000,620.0,40.0,230.0,599.0,505.0,1474.0
2020-01-01T00:55:00.000000000,403.0,121.0,192.0,508.0,489.0,1308.0
2020-01-01T01:00:00.000000000,333.0,113.0,214.0,492.0,509.0,1287.0
2020-01-01T01:05:00.000000000,233.0,10.0,176.0,515.0,439.0,1127.0
2020-01-01T01:10:00.000000000,312.0,11.0,225.0,391.0,515.0,974.0
2020-01-01T01:15:00.000000000,355.0,38.0,190.0,410.0,269.0,971.0
2020-01-01T01:20:00.000000000,263.0,32.0,224.0,391.0,326.0,1018.0
2020-01-01T01:25:00.000000000,277.0,20.0,202.0,419.0,333.0,877.0
2020-01-01T01:30:00.000000000,247.0,17.0,134.0,374.0,387.0,946.0
2020-01-01T01:35:00.000000000,416.0,21.0,138.0,381.0,345.0,796.0
2020-01-01T01:40:00.000000000,257.0,32.0,131.0,339.0,359.0,789.0
2020-01-01T01:45:00.000000000,319.0,9.0,125.0,306.0,366.0,941.0
2020-01-01T01:50:00.000000000,227.0,34.0,112.0,338.0,314.0,990.0
2020-01-01T01:55:00.000000000,198.0,21.0,130.0,248.0,312.0,741.0
2020-01-01T02:00:00.000000000,208.0,59.0,93.0,315.0,272.0,814.0
2020-01-01T02:05:00.000000000,208.0,35.0,66.0,273.0,421.0,881.0
2020-01-01T02:10:00.000000000,205.0,15.0,109.0,334.0,302.0,938.0
2020-01-01T02:15:00.000000000,186.0,17.0,91.0,335.0,370.0,748.0
2020-01-01T02:20:00.000000000,101.0,21.0,99.0,242.0,260.0,791.0
2020-01-01T02:25:00.000000000,151.0,13.0,102.0,280.0,266.0,831.0
2020-01-01T02:30:00.000000000,206.0,30.0,86.0,260.0,263.0,879.0
2020-01-01T02:35:00.000000000,118.0,18.0,102.0,345.0,568.0,835.0
2020-01-01T02:40:00.000000000,181.0,35.0,161.0,228.0,484.0,921.0
2020-01-01T02:45:00.000000000,174.0,32.0,112.0,254.0,376.0,936.0
2020-01-01T02:50:00.000000000,145.0,22.0,94.0,247.0,321.0,872.0
2020-01-01T02:55:00.000000000,198.0,64.0,72.0,207.0,162.0,837.0
2020-01-01T03:00:00.000000000,158.0,25.0,79.0,260.0,188.0,818.0
2020-01-01T03:05:00.000000000,139.0,31.0,49.0,216.0,176.0,772.0
2020-01-01T03:10:00.000000000,187.0,50.0,107.0,224.0,166.0,578.0
2020-01-01T03:15:00.000000000,132.0,61.0,109.0,197.0,609.0,710.0
2020-01-01T03:20:00.000000000,215.0,17.0,139.0,197.0,491.0,619.0
2020-01-01T03:25:00.000000000,186.0,27.0,141.0,231.0,337.0,556.0
2020-01-01T03:30:00.000000000,131.0,6.0,135.0,175.0,324.0,405.0
2020-01-01T03:35:00.000000000,153.0,20.0,75.0,228.0,415.0,473.0
2020-01-01T03:40:00.000000000,246.0,17.0,43.0,185.0,520.0,400.0
2020-01-01T03:45:00.000000000,290.0,13.0,79.0,186.0,388.0,434.0
2020-01-01T03:50:00.000000000,186.0,67.0,74.0,203.0,351.0,442.0
2020-01-01T03:55:00.000000000,148.0,41.0,93.0,194.0,220.0,397.0
2020-01-01T04:00:00.000000000,175.0,38.0,77.0,192.0,317.0,412.0
2020-01-01T04:05:00.000000000,191.0,40.0,46.0,142.0,282.0,443.0
2020-01-01T04:10:00.000000000,158.0,38.0,73.0,140.0,197.0,384.0
2020-01-01T04:15:00.000000000,106.0,6.0,78.0,168.0,245.0,436.0
2020-01-01T04:20:00.000000000,168.0,23.0,66.0,195.0,255.0,414.0
2020-01-01T04:25:00.000000000,167.0,18.0,102.0,181.0,283.0,373.0
2020-01-01T04:30:00.000000000,152.0,35.0,103.0,162.0,325.0,392.0
2020-01-01T04:35:00.000000000,224.0,60.0,122.0,167.0,290.0,369.0
2020-01-01T04:40:00.000000000,120.0,2.0,150.0,114.0,443.0,423.0
2020-01-01T04:45:00.000000000,179.0,17.0,148.0,150.0,898.0,405.0
2020-01-01T04:50:00.000000000,166.0,30.0,129.0,128.0,715.0,368.0
2020-01-01T04:55:00.000000000,134.0,87.0,52.0,149.0,551.0,427.0
2020-01-01T05:00:00.000000000,117.0,60.0,66.0,155.0,424.0,478.0
2020-01-01T05:05:00.000000000,197.0,61.0,100.0,233.0,317.0,389.0
2020-01-01T05:10:00.000000000,130.0,38.0,124.0,272.0,319.0,586.0
2020-01-01T05:15:00.000000000,194.0,68.0,125.0,232.0,276.0,356.0
2020-01-01T05:20:00.000000000,143.0,161.0,59.0,197.0,190.0,433.0
2020-01-01T05:25:00.000000000,133.0,162.0,78.0,197.0,349.0,389.0
2020-01-01T05:30:00.000000000,105.0,94.0,149.0,197.0,272.0,435.0
2020-01-01T05:35:00.000000000,239.0,81.0,148.0,205.0,296.0,431.0
2020-01-01T05:40:00.000000000,254.0,74.0,167.0,151.0,286.0,274.0
2020-01-01T05:45:00.000000000,147.0,125.0,212.0,186.0,402.0,378.0
2020-01-01T05:50:00.000000000,119.0,123.0,128.0,160.0,446.0,423.0
2020-01-01T05:55:00.000000000,64.0,160.0,118.0,141.0,507.0,446.0
2020-01-01T06:00:00.000000000,65.0,322.0,121.0,161.0,361.0,510.0
2020-01-01T06:05:00.000000000,105.0,118.0,233.0,264.0,311.0,548.0
2020-01-01T06:10:00.000000000,169.0,93.0,137.0,292.0,296.0,529.0
2020-01-01T06:15:00.000000000,89.0,159.0,226.0,233.0,405.0,511.0
2020-01-01T06:20:00.000000000,134.0,49.0,272.0,249.0,489.0,499.0
2020-01-01T06:25:00.000000000,308.0,256.0,324.0,302.0,804.0,668.0
2020-01-01T06:30:00.000000000,173.0,237.0,237.0,244.0,588.0,583.0
2020-01-01T06:35:00.000000000,238.0,329.0,275.0,307.0,439.0,696.0
2020-01-01T06:40:00.000000000,233.0,233.0,296.0,287.0,475.0,548.0
2020-01-01T06:45:00.000000000,269.0,198.0,216.0,283.0,587.0,689.0
2020-01-01T06:50:00.000000000,412.0,280.0,228.0,327.0,719.0,710.0
2020-01-01T06:55:00.000000000,423.0,317.0,225.0,323.0,1265.0,725.0
2020-01-01T07:00:00.000000000,597.0,284.0,373.0,355.0,980.0,790.0
2020-01-01T07:05:00.000000000,461.0,241.0,298.0,334.0,1169.0,673.0
2020-01-01T07:10:00.000000000,280.0,334.0,394.0,322.0,830.0,1006.0
2020-01-01T07:15:00.000000000,270.0,338.0,475.0,268.0,1267.0,657.0
2020-01-01T07:20:00.000000000,197.0,291.0,462.0,300.0,981.0,816.0
2020-01-01T07:25:00.000000000,300.0,611.0,473.0,349.0,828.0,798.0
2020-01-01T07:30:00.000000000,240.0,481.0,517.0,307.0,1113.0,855.0
2020-01-01T07:35:00.000000000,340.0,423.0,636.0,399.0,1223.0,1062.0
2020-01-01T07:40:00.000000000,372.0,496.0,391.0,359.0,1377.0,951.0
2020-01-01T07:45:00.000000000,403.0,786.0,509.0,448.0,1580.0,1117.0
2020-01-01T07:50:00.000000000,400.0,642.0,594.0,583.0,1137.0,1033.0
2020-01-01T07:55:00.000000000,328.0,721.0,557.0,543.0,1104.0,1216.0
2020-01-01T08:00:00.000000000,275.0,670.0,555.0,510.0,1572.0,1128.0
2020-01-01T08:05:00.000000000,474.0,659.0,608.0,640.0,1345.0,1129.0
2020-01-01T08:10:00.000000000,354.0,931.0,561.0,549.0,1250.0,1171.0
2020-01-01T08:15:00.000000000,248.0,789.0,398.0,515.0,1989.0,1222.0
2020-01-01T08:20:00.000000000,256.0,747.0,528.0,530.0,2129.0,1156.0
2020-01-01T08:25:00.000000000,316.0,730.0,600.0,526.0,2006.0,1076.0
2020-01-01T08:30:00.000000000,288.0,979.0,578.0,578.0,1554.0,1320.0
2020-01-01T08:35:00.000000000,364.0,629.0,507.0,498.0,1573.0,1278.0
2020-01-01T08:40:00.000000000,367.0,507.0,490.0,513.0,2337.0,1526.0
2020-01-01T08:45:00.000000000,311.0,737.0,547.0,706.0,1116.0,1491.0
2020-01-01T08:50:00.000000000,327.0,908.0,609.0,817.0,1179.0,1648.0
2020-01-01T08:55:00.000000000,304.0,831.0,357.0,578.0,2350.0,1421.0
2020-01-01T09:00:00.000000000,443.0,688.0,487.0,655.0,1516.0,1823.0
2020-01-01T09:05:00.000000000,425.0,740.0,749.0,672.0,2021.0,1804.0
2020-01-01T09:10:00.000000000,490.0,830.0,828.0,628.0,1442.0,1900.0
2020-01-01T09:15:00.000000000,466.0,658.0,666.0,832.0,1973.0,1913.0
2020-01-01T09:20:00.000000000,453.0,599.0,781.0,908.0,1757.0,1984.0
2020-01-01T09:25:00.000000000,400.0,990.0,787.0,888.0,2659.0,1905.0
2020-01-01T09:30:00.000000000,524.0,1049.0,603.0,896.0,2323.0,2082.0
2020-01-01T09:35:00.000000000,455.0,1202.0,720.0,891.0,2108.0,2014.0
2020-01-01T09:40:00.000000000,446.0,1194.0,752.0,767.0,2759.0,2046.0
2020-01-01T09:45:00.000000000,589.0,1254.0,693.0,973.0,2290.0,2230.0
2020-01-01T09:50:00.000000000,535.0,1293.0,612.0,907.0,3637.0,2123.0
2020-01-01T09:55:00.000000000,414.0,1233.0,721.0,742.0,2582.0,2385.0
2020-01-01T10:00:00.000000000,573.0,1166.0,618.0,666.0,1949.0,2182.0
2020-01-01T10:05:00.000000000,660.0,1581.0,632.0,871.0,2379.0,2059.0
2020-01-01T10:10:00.000000000,681.0,1211.0,518.0,866.0,2915.0,2596.0
2020-01-01T10:15:00.000000000,578.0,1817.0,666.0,978.0,3870.0,2665.0
2020-01-01T10:20:00.000000000,591.0,1905.0,830.0,914.0,2598.0,2712.0
2020-01-01T10:25:00.000000000,645.0,1680.0,794.0,925.0,2013.0,2599.0
2020-01-01T10:30:00.000000000,521.0,1290.0,971.0,1049.0,2530.0,2597.0
2020-01-01T10:35:00.000000000,573.0,1539.0,1041.0,1054.0,2549.0,2509.0
2020-01-01T10:40:00.000000000,688.0,1354.0,954.0,1014.0,3234.0,2896.0
2020-01-01T10:45:00.000000000,690.0,1089.0,973.0,895.0,3551.0,2640.0
2020-01-01T10:50:00.000000000,783.0,1497.0,897.0,1123.0,2682.0,2630.0
2020-01-01T10:55:00.000000000,746.0,1337.0,934.0,950.0,3190.0,2987.0
2020-01-01T11:00:00.000000000,678.0,1567.0,940.0,1042.0,3802.0,2493.0
2020-01-01T11:05:00.000000000,821.0,1517.0,956.0,1085.0,4410.0,3193.0
2020-01-01T11:10:00.000000000,791.0,1462.0,886.0,1297.0,4523.0,2863.0
2020-01-01T11:15:00.000000000,656.0,1492.0,877.0,1052.0,3257.0,2909.0
2020-01-01T11:20:00.000000000,775.0,1504.0,790.0,1174.0,4089.0,3062.0
2020-01-01T11:25:00.000000000,698.0,1456.0,737.0,1299.0,3504.0,2856.0
2020-01-01T11:30:00.000000000,971.0,1455.0,1021.0,1611.0,4039.0,2912.0
2020-01-01T11:35:00.000000000,887.0,1334.0,898.0,1796.0,3659.0,3615.0
2020-01-01T11:40:00.000000000,905.0,1391.0,833.0,1629.0,4377.0,3032.0
2020-01-01T11:45:00.000000000,891.0,1126.0,807.0,1625.0,2887.0,3255.0
2020-01-01T11:50:00.000000000,924.0,1293.0,734.0,1423.0,2967.0,3275.0
2020-01-01T11:55:00.000000000,993.0,996.0,847.0,1461.0,4246.0,3365.0
2020-01-01T12:00:00.000000000,948.0,1094.0,873.0,1595.0,3733.0,3219.0
2020-01-01T12:05:00.000000000,817.0,1109.0,826.0,1829.0,3885.0,3471.0
2020-01-01T12:10:00.000000000,808.0,1105.0,831.0,1700.0,4032.0,3837.0
2020-01-01T12:15:00.000000000,925.0,1242.0,738.0,1639.0,4666.0,3579.0
2020-01-01T12:20:00.000000000,919.0,928.0,786.0,1590.0,4093.0,4043.0
2020-01-01T12:25:00.000000000,967.0,1160.0,718.0,1572.0,3710.0,3419.0
2020-01-01T12:30:00.000000000,656.0,735.0,737.0,1510.0,4208.0,3274.0
2020-01-01T12:35:00.000000000,774.0,844.0,731.0,1643.0,3460.0,3045.0
2020-01-01T12:40:00.000000000,799.0,958.0,697.0,1454.0,4610.0,3142.0
2020-01-01T12:45:00.000000000,740.0,838.0,537.0,1676.0,3358.0,2629.0
2020-01-01T12:50:00.000000000,643.0,968.0,623.0,1677.0,3846.0,2801.0
2020-01-01T12:55:00.000000000,622.0,847.0,575.0,1423.0,5105.0,3185.0
2020-01-01T13:00:00.000000000,846.0,997.0,579.0,1562.0,4505.0,3131.0
2020-01-01T13:05:00.000000000,671.0,1181.0,743.0,1341.0,3562.0,3358.0
2020-01-01T13:10:00.000000000,613.0,818.0,602.0,1348.0,3276.0,3404.0
2020-01-01T13:15:00.000000000,707.0,777.0,734.0,1728.0,3729.0,3218.0
2020-01-01T13:20:00.000000000,766.0,1019.0,603.0,1686.0,4890.0,3330.0
2020-01-01T13:25:00.000000000,661.0,1137.0,620.0,1603.0,4047.0,3492.0
2020-01-01T13:30:00.000000000,545.0,1168.0,554.0,1368.0,3987.0,3534.0
2020-01-01T13:35:00.000000000,649.0,857.0,454.0,1462.0,3200.0,3801.0
2020-01-01T13:40:00.000000000,672.0,884.0,567.0,1386.0,3337.0,3694.0
2020-01-01T13:45:00.000000000,976.0,987.0,688.0,1472.0,3524.0,3401.0
2020-01-01T13:50:00.000000000,799.0,817.0,543.0,1761.0,4789.0,3646.0
2020-01-01T13:55:00.000000000,749.0,875.0,621.0,1535.0,4703.0,3204.0
2020-01-01T14:00:00.000000000,929.0,702.0,672.0,1572.0,4258.0,3090.0
2020-01-01T14:05:00.000000000,1042.0,961.0,759.0,1601.0,4045.0,3610.0
2020-01-01T14:10:00.000000000,1102.0,1038.0,871.0,1481.0,4134.0,3051.0
2020-01-01T14:15:00.000000000,765.0,905.0,704.0,1364.0,4254.0,3014.0
2020-01-01T14:20:00.000000000,812.0,668.0,687.0,1285.0,4054.0,3395.0
2020-01-01T14:25:00.000000000,722.0,707.0,680.0,1334.0,4849.0,2936.0
2020-01-01T14:30:00.000000000,705.0,946.0,787.0,1151.0,4001.0,2909.0
2020-01-01T14:35:00.000000000,865.0,1247.0,793.0,1366.0,4126.0,2973.0
2020-01-01T14:40:00.000000000,1029.0,1132.0,881.0,1449.0,4564.0,2808.0
2020-01-01T14:45:00.000000000,777.0,1170.0,723.0,1393.0,4086.0,3206.0
2020-01-01T14:50:00.000000000,922.0,1215.0,751.0,1452.0,3688.0,3393.0
2020-01-01T14:55:00.000000000,858.0,1339.0,629.0,1480.0,5455.0,3455.0
2020-01-01T15:00:00.000000000,766.0,1115.0,880.0,1438.0,4133.0,3281.0
2020-01-01T15:05:00.000000000,866.0,1214.0,900.0,1611.0,4593.0,3378.0
2020-01-01T15:10:00.000000000,959.0,1225.0,755.0,1168.0,4131.0,3593.0
2020-01-01T15:15:00.000000000,888.0,1345.0,958.0,1356.0,5491.0,3086.0
2020-01-01T15:20:00.000000000,789.0,1061.0,1136.0,1352.0,4967.0,2995.0
2020-01-01T15:25:00.000000000,695.0,1341.0,1092.0,1192.0,3760.0,2946.0
2020-01-01T15:30:00.000000000,629.0,1656.0,754.0,1170.0,3766.0,3242.0
2020-01-01T15:35:00.000000000,952.0,1233.0,869.0,1250.0,4297.0,3028.0
2020-01-01T15:40:00.000000000,708.0,1201.0,791.0,942.0,3898.0,3156.0
2020-01-01T15:45:00.000000000,718.0,1396.0,735.0,1047.0,3805.0,2922.0
2020-01-01T15:50:00.000000000,957.0,1555.0,994.0,1216.0,4120.0,2899.0
2020-01-01T15:55:00.000000000,1201.0,1215.0,769.0,1204.0,5511.0,3094.0
2020-01-01T16:00:00.000000000,934.0,1773.0,850.0,1014.0,4788.0,2449.0
2020-01-01T16:05:00.000000000,1129.0,1373.0,753.0,1179.0,3940.0,2705.0
2020-01-01T16:10:00.000000000,1027.0,1541.0,800.0,1038.0,3896.0,2881.0
2020-01-01T16:15:00.000000000,944.0,1680.0,748.0,975.0,5270.0,2833.0
2020-01-01T16:20:00.000000000,1068.0,1549.0,720.0,907.0,4289.0,2844.0
2020-01-01T16:25:00.000000000,936.0,1852.0,690.0,980.0,4086.0,3077.0
2020-01-01T16:30:00.000000000,771.0,1641.0,728.0,945.0,5076.0,2490.0
2020-01-01T16:35:00.000000000,962.0,1469.0,886.0,1139.0,4997.0,2683.0
2020-01-01T16:40:00.000000000,859.0,1583.0,733.0,1060.0,4844.0,2583.0
2020-01-01T16:45:00.000000000,780.0,1723.0,844.0,969.0,4305.0,2889.0
2020-01-01T16:50:00.000000000,1200.0,1827.0,735.0,1138.0,5353.0,2520.0
2020-01-01T16:55:00.000000000,882.0,1502.0,907.0,880.0,5722.0,2496.0
2020-01-01T17:00:00.000000000,791.0,1297.0,759.0,876.0,6541.0,2657.0
2020-01-01T17:05:00.000000000,930.0,1010.0,933.0,1094.0,5181.0,3100.0
2020-01-01T17:10:00.000000000,888.0,1300.0,900.0,1244.0,5108.0,2722.0
2020-01-01T17:15:00.000000000,866.0,1072.0,872.0,1289.0,5786.0,2682.0
2020-01-01T17:20:00.000000000,991.0,1025.0,798.0,1374.0,6717.0,2523.0
2020-01-01T17:25:00.000000000,849.0,697.0,878.0,1089.0,6670.0,2515.0
2020-01-01T17:30:00.000000000,786.0,863.0,739.0,1173.0,5329.0,2700.0
2020-01-01T17:35:00.000000000,706.0,757.0,620.0,1315.0,5262.0,2587.0
2020-01-01T17:40:00.000000000,793.0,601.0,631.0,1157.0,5515.0,2715.0
2020-01-01T17:45:00.000000000,946.0,724.0,635.0,1120.0,5764.0,2530.0
2020-01-01T17:50:00.000000000,884.0,660.0,497.0,1157.0,4439.0,2343.0
2020-01-01T17:55:00.000000000,818.0,551.0,529.0,1176.0,4891.0,2525.0
2020-01-01T18:00:00.000000000,727.0,392.0,515.0,1191.0,4495.0,2281.0
2020-01-01T18:05:00.000000000,798.0,326.0,418.0,1288.0,3997.0,2225.0
2020-01-01T18:10:00.000000000,752.0,308.0,409.0,1159.0,4002.0,2383.0
2020-01-01T18:15:00.000000000,712.0,283.0,423.0,1162.0,4285.0,2375.0
2020-01-01T18:20:00.000000000,724.0,372.0,387.0,1126.0,5185.0,2322.0
2020-01-01T18:25:00.000000000,730.0,300.0,443.0,1096.0,4916.0,2118.0
2020-01-01T18:30:00.000000000,838.0,470.0,482.0,1029.0,4044.0,2234.0
2020-01-01T18:35:00.000000000,962.0,290.0,515.0,1074.0,4761.0,2230.0
2020-01-01T18:40:00.000000000,861.0,128.0,422.0,1033.0,3963.0,2385.0
2020-01-01T18:45:00.000000000,774.0,165.0,264.0,1036.0,4550.0,2162.0
2020-01-01T18:50:00.000000000,577.0,155.0,297.0,973.0,4221.0,2442.0
2020-01-01T18:55:00.000000000,657.0,155.0,451.0,993.0,4406.0,2135.0
2020-01-01T19:00:00.000000000,700.0,231.0,394.0,970.0,3671.0,2059.0
2020-01-01T19:05:00.000000000,677.0,113.0,384.0,1003.0,4026.0,2379.0
2020-01-01T19:10:00.000000000,627.0,194.0,268.0,997.0,4314.0,2083.0
2020-01-01T19:15:00.000000000,762.0,228.0,411.0,985.0,4322.0,2268.0
2020-01-01T19:20:00.000000000,776.0,132.0,338.0,1274.0,5094.0,2342.0
2020-01-01T19:25:00.000000000,804.0,212.0,469.0,927.0,4862.0,1908.0
2020-01-01T19:30:00.000000000,727.0,163.0,311.0,905.0,4468.0,2134.0
2020-01-01T19:35:00.000000000,897.0,144.0,373.0,964.0,3585.0,2325.0
2020-01-01T19:40:00.000000000,799.0,127.0,389.0,938.0,3864.0,2132.0
2020-01-01T19:45:00.000000000,855.0,127.0,421.0,974.0,3256.0,2211.0
2020-01-01T19:50:00.000000000,731.0,150.0,286.0,1146.0,3327.0,2214.0
2020-01-01T19:55:00.000000000,618.0,93.0,402.0,995.0,3868.0,2356.0
2020-01-01T20:00:00.000000000,696.0,112.0,347.0,1021.0,5550.0,2156.0
2020-01-01T20:05:00.000000000,717.0,128.0,424.0,976.0,5222.0,2004.0
2020-01-01T20:10:00.000000000,639.0,137.0,353.0,907.0,3450.0,2158.0
2020-01-01T20:15:00.000000000,496.0,115.0,306.0,1001.0,3657.0,2129.0
2020-01-01T20:20:00.000000000,478.0,108.0,296.0,969.0,3159.0,2094.0
2020-01-01T20:25:00.000000000,455.0,73.0,261.0,967.0,3010.0,2365.0
2020-01-01T20:30:00.000000000,470.0,120.0,313.0,780.0,3169.0,1921.0
2020-01-01T20:35:00.000000000,547.0,95.0,266.0,1048.0,3324.0,1933.0
2020-01-01T20:40:00.000000000,434.0,63.0,306.0,834.0,3415.0,2308.0
2020-01-01T20:45:00.000000000,461.0,60.0,275.0,831.0,3051.0,2191.0
2020-01-01T20:50:00.000000000,501.0,97.0,234.0,865.0,5532.0,1885.0
2020-01-01T20:55:00.000000000,454.0,109.0,260.0,696.0,3582.0,1857.0
2020-01-01T21:00:00.000000000,479.0,99.0,258.0,730.0,3075.0,2156.0
2020-01-01T21:05:00.000000000,631.0,96.0,287.0,838.0,2816.0,2620.0
2020-01-01T21:10:00.000000000,410.0,129.0,242.0,890.0,2700.0,2117.0
2020-01-01T21:15:00.000000000,366.0,112.0,226.0,824.0,2387.0,2248.0
2020-01-01T21:20:00.000000000,417.0,81.0,198.0,727.0,2492.0,1973.0
2020-01-01T21:25:00.000000000,391.0,78.0,273.0,689.0,2575.0,2145.0
2020-01-01T21:30:00.000000000,266.0,84.0,258.0,699.0,3221.0,2050.0
2020-01-01T21:35:00.000000000,372.0,85.0,250.0,721.0,3599.0,2059.0
2020-01-01T21:40:00.000000000,370.0,95.0,224.0,625.0,1445.0,1938.0
2020-01-01T21:45:00.000000000,451.0,136.0,204.0,620.0,1517.0,2007.0
2020-01-01T21:50:00.000000000,336.0,88.0,223.0,723.0,1920.0,1897.0
2020-01-01T21:55:00.000000000,396.0,74.0,197.0,548.0,1709.0,1971.0
2020-01-01T22:00:00.000000000,389.0,84.0,191.0,585.0,1784.0,2185.0
2020-01-01T22:05:00.000000000,363.0,58.0,215.0,569.0,1999.0,2071.0
2020-01-01T22:10:00.000000000,344.0,78.0,231.0,724.0,2811.0,2031.0
2020-01-01T22:15:00.000000000,419.0,55.0,242.0,740.0,2461.0,1715.0
2020-01-01T22:20:00.000000000,353.0,61.0,274.0,616.0,1102.0,1756.0
2020-01-01T22:25:00.000000000,403.0,72.0,229.0,696.0,980.0,1504.0
2020-01-01T22:30:00.000000000,210.0,30.0,182.0,465.0,577.0,1652.0
2020-01-01T22:35:00.000000000,202.0,23.0,150.0,443.0,784.0,1377.0
2020-01-01T22:40:00.000000000,213.0,69.0,169.0,539.0,706.0,1493.0
2020-01-01T22:45:00.000000000,397.0,56.0,149.0,554.0,601.0,1488.0
2020-01-01T22:50:00.000000000,302.0,58.0,140.0,543.0,1496.0,1509.0
2020-01-01T22:55:00.000000000,338.0,44.0,181.0,545.0,995.0,1434.0
2020-01-01T23:00:00.000000000,283.0,76.0,146.0,617.0,642.0,1381.0
2020-01-01T23:05:00.000000000,256.0,58.0,190.0,593.0,491.0,1431.0
2020-01-01T23:10:00.000000000,224.0,36.0,189.0,558.0,383.0,1425.0
2020-01-01T23:15:00.000000000,225.0,59.0,128.0,410.0,681.0,1307.0
2020-01-01T23:20:00.000000000,240.0,46.0,108.0,432.0,489.0,1280.0
2020-01-01T23:25:00.000000000,249.0,40.0,168.0,409.0,421.0,1056.0
2020-01-01T23:30:00.000000000,142.0,39.0,132.0,514.0,454.0,1153.0
2020-01-01T23:35:00.000000000,193.0,37.0,129.0,362.0,300.0,1206.0
2020-01-01T23:40:00.000000000,202.0,18.0,196.0,419.0,166.0,913.0
2020-01-01T23:45:00.000000000,132.0,31.0,109.0,324.0,194.0,923.0
2020-01-01T23:50:00.000000000,121.0,19.0,121.0,353.0,345.0,1101.0
2020-01-01T23:55:00.000000000,89.0,8.0,138.0,388.0,301.0,996.0
2020-01-02T00:00:00.000000000,125.0,37.0,95.0,420.0,363.0,966.0
2020-01-02T00:05:00.000000000,165.0,23.0,109.0,429.0,335.0,1055.0
2020-01-02T00:10:00.000000000,104.0,21.0,138.0,416.0,207.0,863.0
2020-01-02T00:15:00.000000000,106.0,15.0,69.0,390.0,241.0,1029.0
2020-01-02T00:20:00.000000000,151.0,10.0,115.0,444.0,347.0,1040.0
2020-01-02T00:25:00.000000000,124.0,15.0,118.0,285.0,167.0,943.0
2020-01-02T00:30:00.000000000,62.0,15.0,83.0,339.0,98.0,958.0
2020-01-02T00:35:00.000000000,103.0,26.0,63.0,331.0,112.0,904.0
2020-01-02T00:40:00.000000000,104.0,7.0,72.0,465.0,120.0,828.0
2020-01-02T00:45:00.000000000,139.0,25.0,125.0,311.0,81.0,819.0
2020-01-02T00:50:00.000000000,110.0,18.0,103.0,310.0,125.0,832.0
2020-01-02T00:55:00.000000000,90.0,20.0,122.0,233.0,149.0,610.0
2020-01-02T01:00:00.000000000,172.0,15.0,143.0,203.0,117.0,684.0
2020-01-02T01:05:00.000000000,81.0,18.0,154.0,304.0,129.0,828.0
2020-01-02T01:10:00.000000000,123.0,8.0,123.0,319.0,78.0,699.0
2020-01-02T01:15:00.000000000,75.0,6.0,102.0,274.0,106.0,626.0
2020-01-02T01:20:00.000000000,115.0,27.0,79.0,256.0,125.0,660.0
2020-01-02T01:25:00.000000000,95.0,24.0,97.0,179.0,120.0,582.0
2020-01-02T01:30:00.000000000,38.0,15.0,76.0,197.0,110.0,542.0
2020-01-02T01:35:00.000000000,78.0,5.0,88.0,162.0,64.0,404.0
2020-01-02T01:40:00.000000000,59.0,13.0,88.0,126.0,88.0,549.0
2020-01-02T01:45:00.000000000,65.0,16.0,66.0,200.0,97.0,608.0
2020-01-02T01:50:00.000000000,49.0,26.0,127.0,201.0,99.0,547.0
2020-01-02T01:55:00.000000000,81.0,1.0,93.0,235.0,84.0,618.0
2020-01-02T02:00:00.000000000,43.0,19.0,103.0,255.0,65.0,494.0
2020-01-02T02:05:00.000000000,29.0,3.0,110.0,213.0,113.0,467.0
2020-01-02T02:10:00.000000000,33.0,7.0,107.0,181.0,111.0,431.0
2020-01-02T02:15:00.000000000,80.0,15.0,87.0,177.0,71.0,434.0
2020-01-02T02:20:00.000000000,66.0,13.0,94.0,162.0,129.0,484.0
2020-01-02T02:25:00.000000000,84.0,12.0,76.0,192.0,62.0,436.0
2020-01-02T02:30:00.000000000,38.0,3.0,76.0,118.0,59.0,378.0
2020-01-02T02:35:00.000000000,23.0,15.0,75.0,75.0,74.0,386.0
2020-01-02T02:40:00.000000000,17.0,21.0,71.0,91.0,46.0,434.0
2020-01-02T02:45:00.000000000,35.0,10.0,41.0,93.0,92.0,476.0
2020-01-02T02:50:00.000000000,23.0,15.0,40.0,118.0,139.0,398.0
2020-01-02T02:55:00.000000000,37.0,13.0,53.0,158.0,125.0,341.0
2020-01-02T03:00:00.000000000,48.0,10.0,64.0,95.0,87.0,367.0
2020-01-02T03:05:00.000000000,65.0,15.0,64.0,138.0,120.0,332.0
2020-01-02T03:10:00.000000000,24.0,13.0,48.0,130.0,120.0,390.0
2020-01-02T03:15:00.000000000,72.0,9.0,69.0,110.0,82.0,318.0
