date,number
2020/01/01 20:00,5550
2020/01/01 20:05,5222
2020/01/01 20:10,3450
2020/01/01 20:15,3657
2020/01/01 20:20,3159
2020/01/01 20:25,3010
2020/01/01 20:30,3169
2020/01/01 20:35,3324
2020/01/01 20:40,3415
2020/01/01 20:45,3051
2020/01/01 20:50,5532
2020/01/01 20:55,3582
2020/01/01 21:00,3075
2020/01/01 21:05,2816
2020/01/01 21:10,2700
2020/01/01 21:15,2387
2020/01/01 21:20,2492
2020/01/01 21:25,2575
2020/01/01 21:30,3221
2020/01/01 21:35,3599
2020/01/01 21:40,1445
2020/01/01 21:45,1517
2020/01/01 21:50,1920
2020/01/01 21:55,1709
2020/01/01 22:00,1784
2020/01/01 22:05,1999
2020/01/01 22:10,2811
2020/01/01 22:15,2461
2020/01/01 22:20,1102
2020/01/01 22:25,980
2020/01/01 22:30,577
2020/01/01 22:35,784
2020/01/01 22:40,706
2020/01/01 22:45,601
2020/01/01 22:50,1496
2020/01/01 22:55,995
2020/01/01 23:00,642
2020/01/01 23:05,491
2020/01/01 23:10,383
2020/01/01 23:15,681
2020/01/01 23:20,489
2020/01/01 23:25,421
2020/01/01 23:30,454
2020/01/01 23:35,300
2020/01/01 23:40,166
2020/01/01 23:45,194
2020/01/01 23:50,345
2020/01/01 23:55,301
2020/01/02 00:00,363
2020/01/02 00:05,335
2020/01/02 00:10,207
2020/01/02 00:15,241
2020/01/02 00:20,347
2020/01/02 00:25,167
2020/01/02 00:30,98
2020/01/02 00:35,112
2020/01/02 00:40,120
2020/01/02 00:45,81
2020/01/02 00:50,125
2020/01/02 00:55,149
2020/01/02 01:00,117
2020/01/02 01:05,129
2020/01/02 01:10,78
2020/01/02 01:15,106
2020/01/02 01:20,125
2020/01/02 01:25,120
2020/01/02 01:30,110
2020/01/02 01:35,64
2020/01/02 01:40,88
2020/01/02 01:45,97
2020/01/02 01:50,99
2020/01/02 01:55,84
2020/01/02 02:00,65
2020/01/02 02:05,113
2020/01/02 02:10,111
2020/01/02 02:15,71
2020/01/02 02:20,129
2020/01/02 02:25,62
2020/01/02 02:30,59
2020/01/02 02:35,74
2020/01/02 02:40,46
2020/01/02 02:45,92
2020/01/02 02:50,139
2020/01/02 02:55,125
2020/01/02 03:00,87
2020/01/02 03:05,120
2020/01/02 03:10,120
2020/01/02 03:15,82
2020/01/02 03:20,60
2020/01/02 03:25,44
2020/01/02 03:30,95
2020/01/02 03:35,129
2020/01/02 03:40,100
2020/01/02 03:45,81
2020/01/02 03:50,80
2020/01/02 03:55,24
2020/01/02 04:00,121
2020/01/02 04:05,126
2020/01/02 04:10,142
2020/01/02 04:15,105
2020/01/02 04:20,88
2020/01/02 04:25,64
2020/01/02 04:30,79
2020/01/02 04:35,103
2020/01/02 04:40,125
2020/01/02 04:45,184
2020/01/02 04:50,195
2020/01/02 04:55,195
2020/01/02 05:00,189
2020/01/02 05:05,146
2020/01/02 05:10,156
2020/01/02 05:15,134
2020/01/02 05:20,156
2020/01/02 05:25,185
2020/01/02 05:30,198
2020/01/02 05:35,173
2020/01/02 05:40,103
2020/01/02 05:45,216
2020/01/02 05:50,376
2020/01/02 05:55,506
2020/01/02 06:00,386
2020/01/02 06:05,330
2020/01/02 06:10,158
2020/01/02 06:15,314
2020/01/02 06:20,657
2020/01/02 06:25,933
2020/01/02 06:30,630
2020/01/02 06:35,809
2020/01/02 06:40,891
2020/01/02 06:45,1753
2020/01/02 06:50,1472
2020/01/02 06:55,2538
2020/01/02 07:00,1973
2020/01/02 07:05,3073
2020/01/02 07:10,1664
2020/01/02 07:15,2473
2020/01/02 07:20,1339
2020/01/02 07:25,1135
2020/01/02 07:30,2183
2020/01/02 07:35,2671
2020/01/02 07:40,3246
2020/01/02 07:45,2042
2020/01/02 07:50,1964
2020/01/02 07:55,2121
2020/01/02 08:00,2487
2020/01/02 08:05,2209
2020/01/02 08:10,1656
2020/01/02 08:15,3289
2020/01/02 08:20,2856
2020/01/02 08:25,2906
2020/01/02 08:30,1815
2020/01/02 08:35,1466
2020/01/02 08:40,3206
2020/01/02 08:45,1089
2020/01/02 08:50,1584
2020/01/02 08:55,2138
2020/01/02 09:00,1271
2020/01/02 09:05,1200
2020/01/02 09:10,1153
2020/01/02 09:15,1514
2020/01/02 09:20,1359
2020/01/02 09:25,1876
2020/01/02 09:30,1389
2020/01/02 09:35,1893
2020/01/02 09:40,1561
2020/01/02 09:45,2063
2020/01/02 09:50,2502
2020/01/02 09:55,2879
2020/01/02 10:00,1708
2020/01/02 10:05,1358
2020/01/02 10:10,1349
2020/01/02 10:15,2230
2020/01/02 10:20,1845
2020/01/02 10:25,1506
2020/01/02 10:30,1560
2020/01/02 10:35,1504
2020/01/02 10:40,1573
2020/01/02 10:45,2161
2020/01/02 10:50,1727
2020/01/02 10:55,1977
2020/01/02 11:00,1552
2020/01/02 11:05,1834
2020/01/02 11:10,1434
2020/01/02 11:15,2130
2020/01/02 11:20,1957
2020/01/02 11:25,1544
2020/01/02 11:30,1715
2020/01/02 11:35,1925
2020/01/02 11:40,2000
2020/01/02 11:45,1508
2020/01/02 11:50,1750
2020/01/02 11:55,2719
2020/01/02 12:00,2002
2020/01/02 12:05,1719
2020/01/02 12:10,2644
2020/01/02 12:15,2421
2020/01/02 12:20,2365
2020/01/02 12:25,2216
2020/01/02 12:30,2592
2020/01/02 12:35,2357
2020/01/02 12:40,2351
2020/01/02 12:45,2131
2020/01/02 12:50,2742
2020/01/02 12:55,2723
2020/01/02 13:00,1800
2020/01/02 13:05,1647
2020/01/02 13:10,2490
2020/01/02 13:15,1829
2020/01/02 13:20,2158
2020/01/02 13:25,1619
2020/01/02 13:30,1622
2020/01/02 13:35,1428
2020/01/02 13:40,1428
2020/01/02 13:45,1938
2020/01/02 13:50,1827
2020/01/02 13:55,2992
2020/01/02 14:00,1698
2020/01/02 14:05,1616
2020/01/02 14:10,1923
2020/01/02 14:15,2133
2020/01/02 14:20,1881
2020/01/02 14:25,1781
2020/01/02 14:30,1591
2020/01/02 14:35,1772
2020/01/02 14:40,1766
2020/01/02 14:45,1532
2020/01/02 14:50,1893
2020/01/02 14:55,2204
2020/01/02 15:00,1743
2020/01/02 15:05,1776
2020/01/02 15:10,1882
2020/01/02 15:15,2229
2020/01/02 15:20,1978
2020/01/02 15:25,1562
2020/01/02 15:30,1522
2020/01/02 15:35,1858
2020/01/02 15:40,1864
2020/01/02 15:45,1691
2020/01/02 15:50,2061
2020/01/02 15:55,2134
2020/01/02 16:00,2239
2020/01/02 16:05,1828
2020/01/02 16:10,1846
2020/01/02 16:15,2333
2020/01/02 16:20,2144
2020/01/02 16:25,2031
2020/01/02 16:30,2667
2020/01/02 16:35,3375
2020/01/02 16:40,1933
2020/01/02 16:45,1597
2020/01/02 16:50,2257
2020/01/02 16:55,3118
2020/01/02 17:00,3407
2020/01/02 17:05,2374
2020/01/02 17:10,3240
2020/01/02 17:15,3545
2020/01/02 17:20,3850
2020/01/02 17:25,3511
2020/01/02 17:30,3544
2020/01/02 17:35,3656
2020/01/02 17:40,3604
2020/01/02 17:45,3552
2020/01/02 17:50,3655
2020/01/02 17:55,2547
2020/01/02 18:00,4061
2020/01/02 18:05,2396
2020/01/02 18:10,3372
2020/01/02 18:15,3378
2020/01/02 18:20,3380
2020/01/02 18:25,3383
2020/01/02 18:30,3248
2020/01/02 18:35,4152
2020/01/02 18:40,3416
2020/01/02 18:45,3111
2020/01/02 18:50,2775
2020/01/02 18:55,2997
2020/01/02 19:00,2138
2020/01/02 19:05,2527
2020/01/02 19:10,2398
2020/01/02 19:15,2877
2020/01/02 19:20,3200
2020/01/02 19:25,3469
2020/01/02 19:30,2292
2020/01/02 19:35,2221
2020/01/02 19:40,2060
2020/01/02 19:45,1945
2020/01/02 19:50,2258
2020/01/02 19:55,2034
2020/01/02 20:00,2785
2020/01/02 20:05,2953
2020/01/02 20:10,2133
2020/01/02 20:15,2468
2020/01/02 20:20,3157
2020/01/02 20:25,2797
2020/01/02 20:30,2129
2020/01/02 20:35,2487
2020/01/02 20:40,2416
2020/01/02 20:45,2668
2020/01/02 20:50,2868
2020/01/02 20:55,2609
2020/01/02 21:00,2194
2020/01/02 21:05,2000
2020/01/02 21:10,2809
2020/01/02 21:15,3070
2020/01/02 21:20,2941
2020/01/02 21:25,2650
2020/01/02 21:30,2539
2020/01/02 21:35,2077
2020/01/02 21:40,1632
2020/01/02 21:45,1406
2020/01/02 21:50,1711
2020/01/02 21:55,1602
2020/01/02 22:00,1290
2020/01/02 22:05,1491
2020/01/02 22:10,1871
2020/01/02 22:15,1302
2020/01/02 22:20,879
2020/01/02 22:25,533
2020/01/02 22:30,526
2020/01/02 22:35,569
2020/01/02 22:40,697
2020/01/02 22:45,735
2020/01/02 22:50,1013
2020/01/02 22:55,526
2020/01/02 23:00,514
2020/01/02 23:05,387
2020/01/02 23:10,342
2020/01/02 23:15,558
2020/01/02 23:20,427
2020/01/02 23:25,318
2020/01/02 23:30,262
2020/01/02 23:35,223
2020/01/02 23:40,210
2020/01/02 23:45,280
2020/01/02 23:50,317
2020/01/02 23:55,279
2020/01/03 00:00,282
2020/01/03 00:05,308
2020/01/03 00:10,159
2020/01/03 00:15,183
2020/01/03 00:20,212
2020/01/03 00:25,233
2020/01/03 00:30,113
2020/01/03 00:35,155
2020/01/03 00:40,94
2020/01/03 00:45,106
2020/01/03 00:50,127
2020/01/03 00:55,103
2020/01/03 01:00,106
2020/01/03 01:05,76
2020/01/03 01:10,85
2020/01/03 01:15,129
2020/01/03 01:20,88
2020/01/03 01:25,113
2020/01/03 01:30,97
2020/01/03 01:35,52
2020/01/03 01:40,81
2020/01/03 01:45,136
2020/01/03 01:50,56
2020/01/03 01:55,77
2020/01/03 02:00,60
2020/01/03 02:05,69
2020/01/03 02:10,94
2020/01/03 02:15,73
2020/01/03 02:20,53
2020/01/03 02:25,77
2020/01/03 02:30,82
2020/01/03 02:35,115
2020/01/03 02:40,64
2020/01/03 02:45,49
2020/01/03 02:50,73
2020/01/03 02:55,74
2020/01/03 03:00,77
2020/01/03 03:05,82
2020/01/03 03:10,91
2020/01/03 03:15,116
2020/01/03 03:20,147
2020/01/03 03:25,128
2020/01/03 03:30,105
2020/01/03 03:35,101
2020/01/03 03:40,64
2020/01/03 03:45,59
2020/01/03 03:50,81
2020/01/03 03:55,52
2020/01/03 04:00,33
2020/01/03 04:05,36
2020/01/03 04:10,58
2020/01/03 04:15,48
2020/01/03 04:20,76
2020/01/03 04:25,81
2020/01/03 04:30,76
2020/01/03 04:35,78
2020/01/03 04:40,82
2020/01/03 04:45,51
2020/01/03 04:50,53
2020/01/03 04:55,103
2020/01/03 05:00,112
2020/01/03 05:05,90
2020/01/03 05:10,65
2020/01/03 05:15,86
2020/01/03 05:20,62
2020/01/03 05:25,90
2020/01/03 05:30,168
2020/01/03 05:35,179
2020/01/03 05:40,85
2020/01/03 05:45,148
2020/01/03 05:50,362
2020/01/03 05:55,364
2020/01/03 06:00,367
2020/01/03 06:05,260
2020/01/03 06:10,237
2020/01/03 06:15,284
2020/01/03 06:20,390
2020/01/03 06:25,792
2020/01/03 06:30,735
2020/01/03 06:35,490
2020/01/03 06:40,678
2020/01/03 06:45,1133
2020/01/03 06:50,1355
2020/01/03 06:55,2234
2020/01/03 07:00,1558
2020/01/03 07:05,1532
2020/01/03 07:10,2801
2020/01/03 07:15,2079
2020/01/03 07:20,1248
2020/01/03 07:25,1010
2020/01/03 07:30,2116
2020/01/03 07:35,2248
2020/01/03 07:40,2627
2020/01/03 07:45,1617
2020/01/03 07:50,1373
2020/01/03 07:55,1888
2020/01/03 08:00,2392
2020/01/03 08:05,2056
2020/01/03 08:10,1583
2020/01/03 08:15,2450
2020/01/03 08:20,2485
2020/01/03 08:25,2604
2020/01/03 08:30,1571
2020/01/03 08:35,1897
2020/01/03 08:40,2238
2020/01/03 08:45,710
2020/01/03 08:50,1208
2020/01/03 08:55,1768
2020/01/03 09:00,1593
2020/01/03 09:05,960
2020/01/03 09:10,1344
2020/01/03 09:15,1637
2020/01/03 09:20,1441
2020/01/03 09:25,1807
2020/01/03 09:30,2269
2020/01/03 09:35,1775
2020/01/03 09:40,1842
2020/01/03 09:45,1322
2020/01/03 09:50,2417
2020/01/03 09:55,2107
2020/01/03 10:00,1425
2020/01/03 10:05,1453
2020/01/03 10:10,1412
2020/01/03 10:15,1978
2020/01/03 10:20,1737
2020/01/03 10:25,1441
2020/01/03 10:30,1968
2020/01/03 10:35,1804
2020/01/03 10:40,1807
2020/01/03 10:45,2617
2020/01/03 10:50,1684
2020/01/03 10:55,2464
2020/01/03 11:00,1680
2020/01/03 11:05,1743
2020/01/03 11:10,2109
2020/01/03 11:15,1528
2020/01/03 11:20,1681
2020/01/03 11:25,1299
2020/01/03 11:30,2153
2020/01/03 11:35,2062
2020/01/03 11:40,1860
2020/01/03 11:45,1842
2020/01/03 11:50,2329
2020/01/03 11:55,2323
2020/01/03 12:00,2880
2020/01/03 12:05,2827
2020/01/03 12:10,2106
2020/01/03 12:15,1806
2020/01/03 12:20,1669
2020/01/03 12:25,2177
2020/01/03 12:30,2141
2020/01/03 12:35,2238
2020/01/03 12:40,2228
2020/01/03 12:45,1627
2020/01/03 12:50,2358
2020/01/03 12:55,2726
2020/01/03 13:00,1758
2020/01/03 13:05,1543
2020/01/03 13:10,2282
2020/01/03 13:15,2026
2020/01/03 13:20,2290
2020/01/03 13:25,1792
2020/01/03 13:30,1950
2020/01/03 13:35,1769
2020/01/03 13:40,1649
2020/01/03 13:45,2686
2020/01/03 13:50,3085
2020/01/03 13:55,3389
2020/01/03 14:00,2394
2020/01/03 14:05,2246
2020/01/03 14:10,2829
2020/01/03 14:15,2884
2020/01/03 14:20,2175
2020/01/03 14:25,2714
2020/01/03 14:30,2195
2020/01/03 14:35,2247
2020/01/03 14:40,2322
2020/01/03 14:45,2465
2020/01/03 14:50,2470
2020/01/03 14:55,3120
2020/01/03 15:00,2189
2020/01/03 15:05,2249
2020/01/03 15:10,2443
2020/01/03 15:15,2785
2020/01/03 15:20,2440
2020/01/03 15:25,1651
2020/01/03 15:30,1648
2020/01/03 15:35,2071
2020/01/03 15:40,2644
2020/01/03 15:45,2184
2020/01/03 15:50,3147
2020/01/03 15:55,3409
2020/01/03 16:00,2396
2020/01/03 16:05,2461
2020/01/03 16:10,2488
2020/01/03 16:15,3471
2020/01/03 16:20,2620
2020/01/03 16:25,2356
2020/01/03 16:30,2983
2020/01/03 16:35,3825
2020/01/03 16:40,2688
2020/01/03 16:45,2444
2020/01/03 16:50,2976
2020/01/03 16:55,3922
2020/01/03 17:00,4304
2020/01/03 17:05,3281
2020/01/03 17:10,4190
2020/01/03 17:15,5708
2020/01/03 17:20,4550
2020/01/03 17:25,4810
2020/01/03 17:30,4642
2020/01/03 17:35,4783
2020/01/03 17:40,5366
2020/01/03 17:45,4273
2020/01/03 17:50,5314
2020/01/03 17:55,4337
2020/01/03 18:00,5182
2020/01/03 18:05,3792
2020/01/03 18:10,5108
2020/01/03 18:15,4551
2020/01/03 18:20,4852
2020/01/03 18:25,5148
2020/01/03 18:30,5317
2020/01/03 18:35,6007
2020/01/03 18:40,4632
2020/01/03 18:45,4552
2020/01/03 18:50,5010
2020/01/03 18:55,4634
2020/01/03 19:00,3309
2020/01/03 19:05,3047
2020/01/03 19:10,3726
2020/01/03 19:15,2910
2020/01/03 19:20,4422
2020/01/03 19:25,4954
2020/01/03 19:30,4756
2020/01/03 19:35,2828
2020/01/03 19:40,2214
2020/01/03 19:45,3153
2020/01/03 19:50,3673
2020/01/03 19:55,4015
2020/01/03 20:00,4147
2020/01/03 20:05,5332
2020/01/03 20:10,4286
2020/01/03 20:15,4634
2020/01/03 20:20,3392
2020/01/03 20:25,3276
2020/01/03 20:30,2032
2020/01/03 20:35,1059
2020/01/03 20:40,489
2020/01/03 20:45,487
2020/01/03 20:50,359
2020/01/03 20:55,330
2020/01/03 21:00,99
2020/01/03 21:05,20
2020/01/03 21:10,1
2020/01/03 21:15,17
2020/01/03 21:20,407
2020/01/03 21:25,1597
2020/01/03 21:30,2843
2020/01/03 21:35,4605
2020/01/03 21:40,2482
2020/01/03 21:45,2570
2020/01/03 21:50,2503
2020/01/03 21:55,3088
2020/01/03 22:00,2248
2020/01/03 22:05,2038
2020/01/03 22:10,2257
2020/01/03 22:15,3122
2020/01/03 22:20,1900
2020/01/03 22:25,1291
2020/01/03 22:30,869
2020/01/03 22:35,835
2020/01/03 22:40,1057
2020/01/03 22:45,1120
2020/01/03 22:50,1312
2020/01/03 22:55,1341
2020/01/03 23:00,1039
2020/01/03 23:05,590
2020/01/03 23:10,522
2020/01/03 23:15,796
2020/01/03 23:20,566
2020/01/03 23:25,418
2020/01/03 23:30,400
2020/01/03 23:35,346
2020/01/03 23:40,370
2020/01/03 23:45,432
2020/01/03 23:50,492
2020/01/03 23:55,294
2020/01/04 00:00,311
2020/01/04 00:05,479
2020/01/04 00:10,253
2020/01/04 00:15,280
2020/01/04 00:20,218
2020/01/04 00:25,227
2020/01/04 00:30,206
2020/01/04 00:35,196
2020/01/04 00:40,172
2020/01/04 00:45,158
2020/01/04 00:50,156
2020/01/04 00:55,102
2020/01/04 01:00,113
2020/01/04 01:05,86
2020/01/04 01:10,140
2020/01/04 01:15,133
2020/01/04 01:20,143
2020/01/04 01:25,103
2020/01/04 01:30,99
2020/01/04 01:35,153
2020/01/04 01:40,111
2020/01/04 01:45,136
2020/01/04 01:50,116
2020/01/04 01:55,121
2020/01/04 02:00,68
2020/01/04 02:05,73
2020/01/04 02:10,91
2020/01/04 02:15,82
2020/01/04 02:20,106
2020/01/04 02:25,53
2020/01/04 02:30,97
2020/01/04 02:35,99
2020/01/04 02:40,72
2020/01/04 02:45,50
2020/01/04 02:50,31
2020/01/04 02:55,76
2020/01/04 03:00,33
2020/01/04 03:05,108
2020/01/04 03:10,71
2020/01/04 03:15,66
2020/01/04 03:20,77
2020/01/04 03:25,78
2020/01/04 03:30,71
2020/01/04 03:35,62
2020/01/04 03:40,70
2020/01/04 03:45,101
2020/01/04 03:50,74
2020/01/04 03:55,81
2020/01/04 04:00,51
2020/01/04 04:05,97
2020/01/04 04:10,124
2020/01/04 04:15,111
2020/01/04 04:20,55
2020/01/04 04:25,52
2020/01/04 04:30,120
2020/01/04 04:35,168
2020/01/04 04:40,153
2020/01/04 04:45,139
2020/01/04 04:50,99
2020/01/04 04:55,132
2020/01/04 05:00,181
2020/01/04 05:05,192
2020/01/04 05:10,198
2020/01/04 05:15,194
2020/01/04 05:20,95
2020/01/04 05:25,215
2020/01/04 05:30,131
2020/01/04 05:35,185
2020/01/04 05:40,192
2020/01/04 05:45,407
2020/01/04 05:50,431
2020/01/04 05:55,412
2020/01/04 06:00,396
2020/01/04 06:05,310
2020/01/04 06:10,264
2020/01/04 06:15,391
2020/01/04 06:20,522
2020/01/04 06:25,910
2020/01/04 06:30,529
2020/01/04 06:35,550
2020/01/04 06:40,585
2020/01/04 06:45,776
2020/01/04 06:50,1399
2020/01/04 06:55,1426
2020/01/04 07:00,1220
2020/01/04 07:05,992
2020/01/04 07:10,1493
2020/01/04 07:15,2176
2020/01/04 07:20,1274
2020/01/04 07:25,1224
2020/01/04 07:30,2086
2020/01/04 07:35,2198
2020/01/04 07:40,2489
2020/01/04 07:45,1364
2020/01/04 07:50,1183
2020/01/04 07:55,1147
2020/01/04 08:00,1969
2020/01/04 08:05,1476
2020/01/04 08:10,1243
2020/01/04 08:15,2053
2020/01/04 08:20,2166
2020/01/04 08:25,3111
2020/01/04 08:30,2190
2020/01/04 08:35,2386
2020/01/04 08:40,3023
2020/01/04 08:45,1140
2020/01/04 08:50,1925
2020/01/04 08:55,2955
2020/01/04 09:00,1604
2020/01/04 09:05,1708
2020/01/04 09:10,1453
2020/01/04 09:15,2720
2020/01/04 09:20,2035
2020/01/04 09:25,4055
2020/01/04 09:30,4634
2020/01/04 09:35,2189
2020/01/04 09:40,2440
2020/01/04 09:45,2486
2020/01/04 09:50,4258
2020/01/04 09:55,3851
2020/01/04 10:00,2632
2020/01/04 10:05,2895
2020/01/04 10:10,2689
2020/01/04 10:15,4331
2020/01/04 10:20,2979
2020/01/04 10:25,2174
2020/01/04 10:30,2841
2020/01/04 10:35,2410
2020/01/04 10:40,3428
2020/01/04 10:45,3641
2020/01/04 10:50,3047
2020/01/04 10:55,3304
2020/01/04 11:00,3500
2020/01/04 11:05,4441
2020/01/04 11:10,4485
2020/01/04 11:15,3513
2020/01/04 11:20,3332
2020/01/04 11:25,3051
2020/01/04 11:30,3798
2020/01/04 11:35,3226
2020/01/04 11:40,3133
2020/01/04 11:45,2261
2020/01/04 11:50,2767
2020/01/04 11:55,4303
2020/01/04 12:00,3251
2020/01/04 12:05,4101
2020/01/04 12:10,3145
2020/01/04 12:15,4326
2020/01/04 12:20,3506
2020/01/04 12:25,3252
2020/01/04 12:30,3570
2020/01/04 12:35,3548
2020/01/04 12:40,3086
2020/01/04 12:45,3320
2020/01/04 12:50,4213
2020/01/04 12:55,4364
2020/01/04 13:00,2966
2020/01/04 13:05,2356
2020/01/04 13:10,3455
2020/01/04 13:15,2707
2020/01/04 13:20,3050
2020/01/04 13:25,2736
2020/01/04 13:30,2435
2020/01/04 13:35,2293
